"id","eventid","source","displaypath","priority","eventtype","eventflags","eventtime"
5968777,a11db6e7-5226-41dc-b10d-158513258e18,prov:default:/tag:L2/TruckDock/Conveyors/IND1A110/Out_Fault:/alm:Out_Fault,IND1A110.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968778,ec301c32-abb2-443d-84e7-8ca069b499ca,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A020.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968779,"17d93ac4-e2fd-4461-a680-f53e5b35902b",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A020.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968780,af4e6351-cdd1-4480-b25f-36ae2b3440ea,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A020/Out_Fault:/alm:Out_Fault,SHP3A020.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968781,"9cd15db8-9964-4b64-ad4a-7af1f29e6c07",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A020/Out_Fault:/alm:Out_Fault,SHP3A020.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968782,"121bc31e-6b46-40bc-b9a5-96cd91c37dcb",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A100/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A100.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968783,"0f9153b2-0765-4c97-a0fd-b8c848bc2440",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A100/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A100.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968784,ee7f158b-8d53-4aa6-a42e-7cae5ee9b3f3,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A100/Out_Fault:/alm:Out_Fault,SHP1A100.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968785,f87fcef1-fa78-4587-97b3-266da3a9f37a,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A100/Out_Fault:/alm:Out_Fault,SHP1A100.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968786,"63a939d9-eef2-4a2e-8501-a699b906666b",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A080/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A080.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968787,"0cb76e42-4a54-44b9-b55c-99329adbf9c1",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A080/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A080.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968788,"2f3ef7e0-86eb-43b2-aa64-1abca922fbb2",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A080/Out_Fault:/alm:Out_Fault,SHP1A080.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968789,"3fa165bd-efde-43e9-84ab-b142a4eeaf29",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A080/Out_Fault:/alm:Out_Fault,SHP1A080.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968790,a9fbc78f-71bf-4ff6-9270-23fdf8a7a854,prov:default:/tag:L2/TruckDock/Conveyors/IND2A080/IB_VFDFaulted:/alm:Out_VFDFault,IND2A080.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968791,dfaa3dc6-14e0-4be1-8f6b-0c09e242bd2d,prov:default:/tag:L2/TruckDock/Conveyors/IND2A080/IB_VFDFaulted:/alm:Out_VFDFault,IND2A080.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968792,"7702b8de-6a28-46f6-b9ab-c43bcfcd491c",prov:default:/tag:L2/TruckDock/Conveyors/IND2A080/Out_Fault:/alm:Out_Fault,IND2A080.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968793,"0339bdbb-fd37-48d1-833b-5d23892a259c",prov:default:/tag:L2/TruckDock/Conveyors/IND2A080/Out_Fault:/alm:Out_Fault,IND2A080.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968794,"3fb68d9c-4e11-450a-9c74-464f9e5f6eeb",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A110/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A110.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968795,fc2bb2ff-de9f-4f95-9142-2477d33c0f96,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A110/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A110.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968796,"80e0cfde-544b-48e8-8bda-9ce2c30c8846",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A110/Out_Fault:/alm:Out_Fault,SHP1A110.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968797,"22b1948c-29c3-44a3-bb4f-00a43b5f1729",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A110/Out_Fault:/alm:Out_Fault,SHP1A110.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968798,"0e8daf13-e35a-4501-828b-b78bec0af8d5",prov:default:/tag:L2/TruckDock/Conveyors/IND2A090/IB_VFDFaulted:/alm:Out_VFDFault,IND2A090.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968799,"8b84ab47-7bb7-4349-b99f-134397c65f82",prov:default:/tag:L2/TruckDock/Conveyors/IND2A090/IB_VFDFaulted:/alm:Out_VFDFault,IND2A090.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968800,"3846cdc3-6c8c-438a-8934-44816ec9d0c6",prov:default:/tag:L2/TruckDock/Conveyors/IND2A090/Out_Fault:/alm:Out_Fault,IND2A090.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968801,a79512dc-46ac-49f4-914f-186f539b2749,prov:default:/tag:L2/TruckDock/Conveyors/IND2A090/Out_Fault:/alm:Out_Fault,IND2A090.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968802,"27d32f11-6397-48b1-aa7d-ff64b1bc3f5f",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A190/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A190.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968803,e06689de-96d7-4cfe-853d-b760b6012296,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A190/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A190.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968804,b8061ea0-6fa3-4a9e-8458-166c2ec81a63,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A190/Out_Fault:/alm:Out_Fault,SHP1A190.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968805,"9549fa0d-2af5-406c-91ea-056a3b91bc87",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A190/Out_Fault:/alm:Out_Fault,SHP1A190.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968806,a828b444-e506-417b-893d-92165c2459c4,prov:default:/tag:L2/TruckDock/Conveyors/IND1A010/IB_VFDFaulted:/alm:Out_VFDFault,IND1A010.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968807,badd8db1-3c04-4d29-a38b-3e452be9dbbf,prov:default:/tag:L2/TruckDock/Conveyors/IND1A010/IB_VFDFaulted:/alm:Out_VFDFault,IND1A010.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968808,"301ac74b-f462-4ecb-8ce6-ab92f1de9d60",prov:default:/tag:L2/TruckDock/Conveyors/IND1A010/Out_Fault:/alm:Out_Fault,IND1A010.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968809,"0e00290f-eaa2-424c-92b2-abfbcd91fdee",prov:default:/tag:L2/TruckDock/Conveyors/IND1A010/Out_Fault:/alm:Out_Fault,IND1A010.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968810,d7360f4d-11be-45e3-854a-257e4c822597,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A090/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A090.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968811,"5682d480-a5c4-4f00-8887-c9dc01576bf2",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A090/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A090.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968812,"2c0c72d4-e029-4d6e-ae90-71bbe250a1be",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A090/Out_Fault:/alm:Out_Fault,SHP2A090.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968813,"3414a330-b102-4804-8400-c15e3f4bb2aa",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A090/Out_Fault:/alm:Out_Fault,SHP2A090.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968814,e61d0ef8-f1c1-4859-b48e-497568356071,prov:default:/tag:L2/TruckDock/Conveyors/IND2A120/IB_VFDFaulted:/alm:Out_VFDFault,IND2A120.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968815,"5dead434-a466-425f-b47e-a9d843589f90",prov:default:/tag:L2/TruckDock/Conveyors/IND2A120/IB_VFDFaulted:/alm:Out_VFDFault,IND2A120.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968816,"6f14e39d-f556-496c-996c-5983e4da9cfe",prov:default:/tag:L2/TruckDock/Conveyors/IND2A120/Out_Fault:/alm:Out_Fault,IND2A120.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968817,"808f66a0-cfa1-48d8-a8d5-51403fb4bfcd",prov:default:/tag:L2/TruckDock/Conveyors/IND2A120/Out_Fault:/alm:Out_Fault,IND2A120.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968818,"467a194c-d08e-47c8-a323-cc91627ffbbb",prov:default:/tag:L2/TruckDock/Conveyors/IND3A050/IB_VFDFaulted:/alm:Out_VFDFault,IND3A050.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968819,"77284a33-fec4-40b6-91c2-1d5852f82c9e",prov:default:/tag:L2/TruckDock/Conveyors/IND3A050/IB_VFDFaulted:/alm:Out_VFDFault,IND3A050.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968820,"46521008-7ec5-4e01-9301-28c082e4bb8c",prov:default:/tag:L2/TruckDock/Conveyors/IND3A050/Out_Fault:/alm:Out_Fault,IND3A050.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968821,bbf4c04a-b81c-4fb6-80ca-b8a1f6a40fbe,prov:default:/tag:L2/TruckDock/Conveyors/IND3A050/Out_Fault:/alm:Out_Fault,IND3A050.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968822,d9c742b5-2ed5-48f9-bce0-46fd22a88615,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A050/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A050.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.517
5968823,"8259b251-b3ef-4473-95f7-66929b33a405",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A050/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A050.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.517
5968824,"6bae1f2e-971d-47df-a55d-d86af2398813",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A050/Out_Fault:/alm:Out_Fault,SHP3A050.Out_Fault,4,2,20,2024-05-22 14:44:51.517
5968825,a0e17206-40b9-4e48-b61b-914d5e257f34,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A050/Out_Fault:/alm:Out_Fault,SHP3A050.Out_Fault,4,0,0,2024-05-22 14:44:51.517
5968656,"0b2474e4-a0bc-42c6-b138-695e2fb707da",prov:default:/tag:L2/TruckDock/Conveyors/IND3A010/Out_Fault:/alm:Out_Fault,IND3A010.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968657,"373d7766-3b07-4d89-a1c0-8e7e8bd61e36",prov:default:/tag:L2/TruckDock/Conveyors/IND3A010/Out_Fault:/alm:Out_Fault,IND3A010.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968658,"498de363-44af-4915-9045-9571e4c8e953",prov:default:/tag:L2/TruckDock/Conveyors/IND3A040/IB_VFDFaulted:/alm:Out_VFDFault,IND3A040.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968659,bc99a801-75d3-4b5f-b49c-e8bbfeda5e9a,prov:default:/tag:L2/TruckDock/Conveyors/IND3A040/IB_VFDFaulted:/alm:Out_VFDFault,IND3A040.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968660,de86ef20-c8e0-498c-acf2-081dba5018bd,prov:default:/tag:L2/TruckDock/Conveyors/IND3A040/Out_Fault:/alm:Out_Fault,IND3A040.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968661,bfaa043f-daf7-474d-b160-ea5d8d2e5b31,prov:default:/tag:L2/TruckDock/Conveyors/IND3A040/Out_Fault:/alm:Out_Fault,IND3A040.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968662,"84cc039c-3797-44bd-8ff6-4060d143b1e6",prov:default:/tag:L2/TruckDock/Conveyors/IND3A170/IB_VFDFaulted:/alm:Out_VFDFault,IND3A170.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968663,"0c3e0cfd-51bf-4bb9-8cd6-0743d8daf404",prov:default:/tag:L2/TruckDock/Conveyors/IND3A170/IB_VFDFaulted:/alm:Out_VFDFault,IND3A170.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968664,"94ecae15-cca5-471a-aa81-088d51b8ace4",prov:default:/tag:L2/TruckDock/Conveyors/IND3A170/Out_Fault:/alm:Out_Fault,IND3A170.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968665,d9573868-3305-41db-8eb0-71e1f469e720,prov:default:/tag:L2/TruckDock/Conveyors/IND3A170/Out_Fault:/alm:Out_Fault,IND3A170.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968666,"9f9e835a-f509-4ab6-a9b3-94a5f1b2f1d5",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A050/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A050.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968667,"8ea1818d-b7f8-4d13-b71c-3c7c47701e4b",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A050/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A050.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968668,db1130cb-1ecb-42d9-a196-993d761d2200,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A050/Out_Fault:/alm:Out_Fault,SHP1A050.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968669,"08f6a16b-d3b1-4b6f-9bd3-b54fecbc3707",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A050/Out_Fault:/alm:Out_Fault,SHP1A050.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968670,bd1a5169-da07-4908-a6b1-43ad1b69e6ce,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A020.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968671,"4824cec4-cb51-4def-939f-bf544afbd2fb",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A020.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968672,"7febbcee-2a7a-421d-a34e-1e333a24ab58",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A020/Out_Fault:/alm:Out_Fault,SHP2A020.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968673,"811d6d63-8c95-42bf-94ec-4a063461a0e0",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A020/Out_Fault:/alm:Out_Fault,SHP2A020.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968674,"12eff190-2114-4854-b38f-53169bf62ec9",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A150/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A150.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968675,"484f401f-ec5b-4d43-ba31-e584ac8a5338",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A150/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A150.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968676,"1782bca8-f73d-4101-94fa-20b9d667047d",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A150/Out_Fault:/alm:Out_Fault,SHP2A150.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968677,fbde3a66-fbc4-4a02-b49c-820d79206e78,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A150/Out_Fault:/alm:Out_Fault,SHP2A150.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968678,"60b67817-887c-4229-9e1c-e1b1029806ad",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A030/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A030.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968679,d7d34a3d-b4c1-449d-befe-da3573bd8232,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A030/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A030.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968680,eb82e534-80c7-4a1a-bdd7-1c0969221e65,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A030/Out_Fault:/alm:Out_Fault,SHP2A030.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968681,"4a8a3131-0406-479e-9565-30865525fc42",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A030/Out_Fault:/alm:Out_Fault,SHP2A030.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968682,ef3d4a84-2881-4b56-89b7-4627bae5e95d,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A120/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A120.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968683,"831cff32-77bb-4b30-a3c9-3a4d84b0465b",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A120/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A120.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968684,d807c173-72bf-4f8d-b4cb-4f379a08d398,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A120/Out_Fault:/alm:Out_Fault,SHP2A120.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968685,d5905300-7650-4961-921c-f649bd195715,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A120/Out_Fault:/alm:Out_Fault,SHP2A120.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968686,"74d19a08-2b64-4587-b085-ecdffce8a7e6",prov:default:/tag:L2/TruckDock/Conveyors/IND1A050/IB_VFDFaulted:/alm:Out_VFDFault,IND1A050.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968687,"775688db-3bba-4a6f-8aca-caea372d16a0",prov:default:/tag:L2/TruckDock/Conveyors/IND1A050/IB_VFDFaulted:/alm:Out_VFDFault,IND1A050.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968688,"58c154c2-3c6a-419f-bc6e-4945a5dc2147",prov:default:/tag:L2/TruckDock/Conveyors/IND1A050/Out_Fault:/alm:Out_Fault,IND1A050.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968689,"7e3330fb-1ec4-427d-9e6f-ec2f13855eb8",prov:default:/tag:L2/TruckDock/Conveyors/IND1A050/Out_Fault:/alm:Out_Fault,IND1A050.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968690,fbfbdfa8-0c5c-492c-8ac4-7cf08e1f46bf,prov:default:/tag:L2/TruckDock/Conveyors/IND2A020/IB_VFDFaulted:/alm:Out_VFDFault,IND2A020.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968691,"870b2e1f-283c-4fe6-8728-2cccb0ef6a5d",prov:default:/tag:L2/TruckDock/Conveyors/IND2A020/IB_VFDFaulted:/alm:Out_VFDFault,IND2A020.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968692,"733e46a2-6cc8-4fee-8e1c-764313c131b0",prov:default:/tag:L2/TruckDock/Conveyors/IND2A020/Out_Fault:/alm:Out_Fault,IND2A020.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968693,"07e1e8d3-0bac-4922-89ee-7f57099d5034",prov:default:/tag:L2/TruckDock/Conveyors/IND2A020/Out_Fault:/alm:Out_Fault,IND2A020.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968694,a498b44b-2dac-49f7-8a89-e0326db2fe80,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A100/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A100.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968695,"4987c87b-a6b6-4683-ac9e-2197b171391f",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A100/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A100.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968696,"71253224-792b-4252-8970-021637bd69b7",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A100/Out_Fault:/alm:Out_Fault,SHP2A100.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968697,ec7d3df8-5807-44cc-b23f-4de899581467,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A100/Out_Fault:/alm:Out_Fault,SHP2A100.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968698,e2c6cd75-d1d4-4581-b7d3-c8ccedb125af,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A010/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A010.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968699,"3feb1c90-51b3-405b-b206-745a03098811",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A010/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A010.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968700,c020500e-9f5d-41e1-9a28-b6e1a69d7822,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A010/Out_Fault:/alm:Out_Fault,SHP2A010.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968701,"9dd21295-7a84-45c6-87d4-3e2c0bdfde93",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A010/Out_Fault:/alm:Out_Fault,SHP2A010.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968702,"00b831b9-8c63-41bd-a801-cb8d1fb84fea",prov:default:/tag:L2/TruckDock/Conveyors/IND1A130/IB_VFDFaulted:/alm:Out_VFDFault,IND1A130.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968703,"5cd296b5-8b8a-4547-b6bf-749c8b46dc5c",prov:default:/tag:L2/TruckDock/Conveyors/IND1A130/IB_VFDFaulted:/alm:Out_VFDFault,IND1A130.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968704,"48c423e1-ce64-492d-a500-02ee79d0c448",prov:default:/tag:L2/TruckDock/Conveyors/IND1A130/Out_Fault:/alm:Out_Fault,IND1A130.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968705,"54104f09-02ed-4377-ad17-fd8664e0aad5",prov:default:/tag:L2/TruckDock/Conveyors/IND1A130/Out_Fault:/alm:Out_Fault,IND1A130.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968706,"8fc11698-a695-4b91-8aa2-c9d6e772da2d",prov:default:/tag:L2/TruckDock/Conveyors/IND3A141/IB_VFDFaulted:/alm:Out_VFDFault,IND3A141.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968707,"9f8b8f6a-49ae-46a0-b0b0-9102b04be06b",prov:default:/tag:L2/TruckDock/Conveyors/IND3A141/IB_VFDFaulted:/alm:Out_VFDFault,IND3A141.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968708,b1f340d9-6794-4645-a5ce-e6bb74ed5353,prov:default:/tag:L2/TruckDock/Conveyors/IND3A141/Out_Fault:/alm:Out_Fault,IND3A141.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968709,"6b8406e5-fceb-44f8-951c-18bed39432cf",prov:default:/tag:L2/TruckDock/Conveyors/IND3A141/Out_Fault:/alm:Out_Fault,IND3A141.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968710,"7b13a02f-dd93-4aa6-8a0d-da0b49ca2e1c",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A170/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A170.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968711,"632988a7-533f-4f97-a7f4-14176cd14333",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A170/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A170.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968712,dde4d477-8694-4294-abaa-cb22317c537d,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A170/Out_Fault:/alm:Out_Fault,SHP1A170.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968713,"7c7eee1e-44e0-4a78-8898-cc2334630a32",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A170/Out_Fault:/alm:Out_Fault,SHP1A170.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968714,"7423da0e-bf52-4582-b277-9bfe9d372c09",prov:default:/tag:L2/TruckDock/Conveyors/IND3A130/IB_VFDFaulted:/alm:Out_VFDFault,IND3A130.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968715,b4895463-501b-47f3-a2c4-4a2214741f5f,prov:default:/tag:L2/TruckDock/Conveyors/IND3A130/IB_VFDFaulted:/alm:Out_VFDFault,IND3A130.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968716,"81775c6d-37b6-4bf5-bccb-697d636a4aec",prov:default:/tag:L2/TruckDock/Conveyors/IND3A130/Out_Fault:/alm:Out_Fault,IND3A130.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968717,a7cece15-090a-4470-814f-b95b59e8b892,prov:default:/tag:L2/TruckDock/Conveyors/IND3A130/Out_Fault:/alm:Out_Fault,IND3A130.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968718,"1cb86582-08e8-4f67-b630-9f2204138148",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A180/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A180.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
5968719,a0d24a47-e323-433f-bb25-8a67e8a0a9b5,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A180/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A180.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968720,"7e09dd43-6dc7-4b0d-b131-fb1171166e56",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A180/Out_Fault:/alm:Out_Fault,SHP1A180.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968721,"63a03145-0ade-4d4f-a447-9f2a963c37e1",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A180/Out_Fault:/alm:Out_Fault,SHP1A180.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968722,"2a7f8324-5e6c-4462-aaa8-82bc2d135774",prov:default:/tag:L2/TruckDock/Conveyors/IND2A100/IB_VFDFaulted:/alm:Out_VFDFault,IND2A100.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.513
